"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_saci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados_e_derivados";"derivado_regra";"964750";"1-1986935";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"964750";"1-1986935";"dias_ate_publicacao_calc";"";"324"
"alterado";"dados_e_derivados";"derivado_regra";"964750";"1-1986935";"dias_publicacao_ate_homologacao_calc";"";"271"
"alterado";"dados_e_derivados";"dados_origem";"964947";"1-1987195";"dte_publicacao_licitacao_tgov";"";"2026-06-18"
"alterado";"dados_e_derivados";"derivado_regra";"964947";"1-1987195";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"964947";"1-1987195";"ultima_data_relevante_calc";"2026-03-30";"2026-06-18"
"alterado";"dados_e_derivados";"derivado_regra";"964947";"1-1987195";"dias_ate_publicacao_calc";"";"80"
"alterado";"dados_e_derivados";"dados_origem";"964963";"1-1984272";"dte_publicacao_licitacao_tgov";"";"2026-04-01"
"alterado";"dados_e_derivados";"dados_origem";"964963";"1-1984272";"dte_homologacao_licitacao_tgov";"";"2026-05-12"
"alterado";"dados_e_derivados";"derivado_regra";"964963";"1-1984272";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"964963";"1-1984272";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"964963";"1-1984272";"ultima_data_relevante_calc";"2025-10-31";"2026-05-12"
"alterado";"dados_e_derivados";"derivado_regra";"964963";"1-1984272";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"964963";"1-1984272";"dias_ate_publicacao_calc";"";"152"
"alterado";"dados_e_derivados";"derivado_regra";"964963";"1-1984272";"dias_publicacao_ate_homologacao_calc";"";"41"
"alterado";"dados_e_derivados";"dados_origem";"965997";"1-1987807";"dte_inicio_obra_mcid_saci";"";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"965997";"1-1987807";"ultima_data_relevante_calc";"2026-05-25";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"965997";"1-1987807";"fase_atual_calc";"VRPL";"OBRA INICIADA"
"alterado";"dados_e_derivados";"dados_origem";"966497";"1-1991028";"dte_inicio_obra_mcid_saci";"2026-04-08";"2026-04-23"
"alterado";"dados_e_derivados";"derivado_regra";"966497";"1-1991028";"ultima_data_relevante_calc";"2026-04-08";"2026-04-23"
"alterado";"dados_e_derivados";"derivado_regra";"966497";"1-1991028";"dias_aio_ate_inicio_obra_calc";"0";"15"
"alterado";"dados_e_derivados";"derivado_tempo";"966497";"1-1991028";"status_inicio_obra_calc";"Iniciada no prazo";"Iniciada em atraso"
"alterado";"dados_e_derivados";"dados_origem";"966547";"1-1998328";"dte_homologacao_licitacao_tgov";"2026-03-04";""
"alterado";"dados_e_derivados";"derivado_regra";"966547";"1-1998328";"flag_homologacao_licitacao_calc";"SIM";"NAO"
"alterado";"dados_e_derivados";"derivado_regra";"966547";"1-1998328";"ultima_data_relevante_calc";"2026-03-04";"2025-04-07"
"alterado";"dados_e_derivados";"derivado_regra";"966547";"1-1998328";"fase_atual_calc";"HOMOLOGACAO";"LAE"
"alterado";"dados_e_derivados";"dados_origem";"966548";"1-1986691";"dte_vrpl_tdb";"2026-06-11";""
"alterado";"dados_e_derivados";"derivado_regra";"966548";"1-1986691";"ultima_data_relevante_calc";"2026-06-11";"2026-05-29"
"alterado";"dados_e_derivados";"derivado_regra";"966548";"1-1986691";"fase_atual_calc";"VRPL";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"966548";"1-1986691";"dias_homologacao_ate_vrpl_calc";"13";""
"alterado";"dados_e_derivados";"dados_origem";"966586";"1-1991198";"dte_publicacao_licitacao_tgov";"";"2026-02-03"
"alterado";"dados_e_derivados";"dados_origem";"966586";"1-1991198";"dte_homologacao_licitacao_tgov";"";"2026-06-18"
"alterado";"dados_e_derivados";"derivado_regra";"966586";"1-1991198";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"966586";"1-1991198";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"966586";"1-1991198";"ultima_data_relevante_calc";"2025-03-18";"2026-06-18"
"alterado";"dados_e_derivados";"derivado_regra";"966586";"1-1991198";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"966586";"1-1991198";"dias_ate_publicacao_calc";"";"322"
"alterado";"dados_e_derivados";"derivado_regra";"966586";"1-1991198";"dias_publicacao_ate_homologacao_calc";"";"135"
"alterado";"dados_e_derivados";"dados_origem";"966992";"1-1991107";"dte_publicacao_licitacao_tgov";"";"2026-02-26"
"alterado";"dados_e_derivados";"dados_origem";"966992";"1-1991107";"dte_homologacao_licitacao_tgov";"";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"966992";"1-1991107";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"966992";"1-1991107";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"966992";"1-1991107";"ultima_data_relevante_calc";"2026-02-06";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"966992";"1-1991107";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"966992";"1-1991107";"dias_ate_publicacao_calc";"";"20"
"alterado";"dados_e_derivados";"derivado_regra";"966992";"1-1991107";"dias_publicacao_ate_homologacao_calc";"";"110"
"alterado";"dados_e_derivados";"dados_origem";"967000";"1-1992086";"dte_vrpl_tdb";"2026-04-17";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"967000";"1-1992086";"ultima_data_relevante_calc";"2026-05-14";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"967000";"1-1992086";"dias_homologacao_ate_vrpl_calc";"81";"142"
"alterado";"dados_e_derivados";"derivado_regra";"967000";"1-1992086";"dias_vrpl_ate_aio_calc";"27";"-34"
"alterado";"dados_e_derivados";"dados_origem";"967001";"1-1991575";"dte_inicio_obra_mcid_saci";"2026-06-12";"2026-05-26"
"alterado";"dados_e_derivados";"derivado_regra";"967001";"1-1991575";"ultima_data_relevante_calc";"2026-06-12";"2026-05-26"
"alterado";"dados_e_derivados";"derivado_regra";"967001";"1-1991575";"dias_aio_ate_inicio_obra_calc";"28";"11"
"alterado";"dados_e_derivados";"derivado_tempo";"967001";"1-1991575";"status_inicio_obra_calc";"Iniciada em atraso";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"967083";"1-1991630";"dte_aio_tdb";"";"2026-06-15"
"alterado";"dados_e_derivados";"dados_origem";"967083";"1-1991630";"dte_inicio_obra_mcid_saci";"";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"967083";"1-1991630";"ultima_data_relevante_calc";"2026-06-02";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"967083";"1-1991630";"fase_atual_calc";"VRPL";"OBRA INICIADA"
"alterado";"dados_e_derivados";"derivado_regra";"967083";"1-1991630";"dias_vrpl_ate_aio_calc";"";"13"
"alterado";"dados_e_derivados";"derivado_regra";"967083";"1-1991630";"dias_aio_ate_inicio_obra_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"967083";"1-1991630";"prazo_inicio_obra_calc";"";"2026-06-29"
"alterado";"dados_e_derivados";"derivado_tempo";"967083";"1-1991630";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"967096";"1-1991498";"dte_aio_tdb";"";"2026-06-15"
"alterado";"dados_e_derivados";"dados_origem";"967096";"1-1991498";"dte_inicio_obra_mcid_saci";"";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"967096";"1-1991498";"ultima_data_relevante_calc";"2026-06-02";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"967096";"1-1991498";"fase_atual_calc";"VRPL";"OBRA INICIADA"
"alterado";"dados_e_derivados";"derivado_regra";"967096";"1-1991498";"dias_vrpl_ate_aio_calc";"";"13"
"alterado";"dados_e_derivados";"derivado_regra";"967096";"1-1991498";"dias_aio_ate_inicio_obra_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"967096";"1-1991498";"prazo_inicio_obra_calc";"";"2026-06-29"
"alterado";"dados_e_derivados";"derivado_tempo";"967096";"1-1991498";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"967102";"1-1991556";"dte_aio_tdb";"";"2026-06-16"
"alterado";"dados_e_derivados";"dados_origem";"967102";"1-1991556";"dte_inicio_obra_mcid_saci";"";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"967102";"1-1991556";"ultima_data_relevante_calc";"2026-05-08";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"967102";"1-1991556";"fase_atual_calc";"VRPL";"OBRA INICIADA"
"alterado";"dados_e_derivados";"derivado_regra";"967102";"1-1991556";"dias_vrpl_ate_aio_calc";"";"39"
"alterado";"dados_e_derivados";"derivado_regra";"967102";"1-1991556";"dias_aio_ate_inicio_obra_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"967102";"1-1991556";"prazo_inicio_obra_calc";"";"2026-06-30"
"alterado";"dados_e_derivados";"derivado_tempo";"967102";"1-1991556";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"967103";"1-1991593";"dte_aio_tdb";"2026-05-06";"2026-06-15"
"alterado";"dados_e_derivados";"dados_origem";"967103";"1-1991593";"dte_inicio_obra_mcid_saci";"2026-05-06";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"967103";"1-1991593";"ultima_data_relevante_calc";"2026-05-06";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"967103";"1-1991593";"dias_vrpl_ate_aio_calc";"155";"195"
"alterado";"dados_e_derivados";"derivado_tempo";"967103";"1-1991593";"prazo_inicio_obra_calc";"2026-05-20";"2026-06-29"
"alterado";"dados_e_derivados";"dados_origem";"967126";"1-1990765";"dte_aio_tdb";"";"2026-06-15"
"alterado";"dados_e_derivados";"dados_origem";"967126";"1-1990765";"dte_inicio_obra_mcid_saci";"";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"967126";"1-1990765";"ultima_data_relevante_calc";"2026-06-02";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"967126";"1-1990765";"fase_atual_calc";"VRPL";"OBRA INICIADA"
"alterado";"dados_e_derivados";"derivado_regra";"967126";"1-1990765";"dias_vrpl_ate_aio_calc";"";"13"
"alterado";"dados_e_derivados";"derivado_regra";"967126";"1-1990765";"dias_aio_ate_inicio_obra_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"967126";"1-1990765";"prazo_inicio_obra_calc";"";"2026-06-29"
"alterado";"dados_e_derivados";"derivado_tempo";"967126";"1-1990765";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"967175";"1-1991888";"dte_aio_tdb";"2026-06-01";""
"alterado";"dados_e_derivados";"derivado_regra";"967175";"1-1991888";"dias_vrpl_ate_aio_calc";"46";""
"alterado";"dados_e_derivados";"derivado_regra";"967175";"1-1991888";"dias_aio_ate_inicio_obra_calc";"0";""
"alterado";"dados_e_derivados";"derivado_tempo";"967175";"1-1991888";"prazo_inicio_obra_calc";"2026-06-15";""
"alterado";"dados_e_derivados";"derivado_tempo";"967175";"1-1991888";"status_inicio_obra_calc";"Iniciada no prazo";""
"alterado";"dados_e_derivados";"dados_origem";"967176";"1-1990305";"dte_homologacao_licitacao_tgov";"2026-07-28";"2026-06-18"
"alterado";"dados_e_derivados";"derivado_regra";"967176";"1-1990305";"ultima_data_relevante_calc";"2026-07-28";"2026-06-18"
"alterado";"dados_e_derivados";"derivado_regra";"967176";"1-1990305";"dias_publicacao_ate_homologacao_calc";"120";"80"
"alterado";"dados_e_derivados";"dados_origem";"967177";"1-1990289";"dte_homologacao_licitacao_tgov";"2026-07-28";"2026-06-18"
"alterado";"dados_e_derivados";"derivado_regra";"967177";"1-1990289";"ultima_data_relevante_calc";"2026-07-28";"2026-06-18"
"alterado";"dados_e_derivados";"derivado_regra";"967177";"1-1990289";"dias_publicacao_ate_homologacao_calc";"120";"80"
"alterado";"dados_e_derivados";"dados_origem";"967611";"1-1990791";"dte_inicio_obra_mcid_saci";"2026-01-20";"2025-11-12"
"alterado";"dados_e_derivados";"derivado_regra";"967611";"1-1990791";"dias_aio_ate_inicio_obra_calc";"0";"-69"
"alterado";"dados_e_derivados";"dados_origem";"968204";"1-2013689";"dte_aio_tdb";"";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"968204";"1-2013689";"ultima_data_relevante_calc";"2026-05-13";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"968204";"1-2013689";"fase_atual_calc";"VRPL";"AIO"
"alterado";"dados_e_derivados";"derivado_regra";"968204";"1-2013689";"dias_vrpl_ate_aio_calc";"";"35"
"alterado";"dados_e_derivados";"derivado_tempo";"968204";"1-2013689";"prazo_inicio_obra_calc";"";"2026-07-01"
"alterado";"dados_e_derivados";"derivado_tempo";"968204";"1-2013689";"status_inicio_obra_calc";"";"Próximos 10 dias úteis"
"alterado";"dados_e_derivados";"dados_origem";"968244";"1-2011672";"dte_publicacao_licitacao_tgov";"";"2026-05-28"
"alterado";"dados_e_derivados";"dados_origem";"968244";"1-2011672";"dte_homologacao_licitacao_tgov";"";"2026-06-11"
"alterado";"dados_e_derivados";"derivado_regra";"968244";"1-2011672";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968244";"1-2011672";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968244";"1-2011672";"ultima_data_relevante_calc";"2026-04-28";"2026-06-11"
"alterado";"dados_e_derivados";"derivado_regra";"968244";"1-2011672";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"968244";"1-2011672";"dias_ate_publicacao_calc";"";"30"
"alterado";"dados_e_derivados";"derivado_regra";"968244";"1-2011672";"dias_publicacao_ate_homologacao_calc";"";"14"
"alterado";"dados_e_derivados";"dados_origem";"968396";"1-2016805";"dte_homologacao_licitacao_tgov";"2026-05-15";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"968396";"1-2016805";"ultima_data_relevante_calc";"2026-05-15";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"968396";"1-2016805";"dias_publicacao_ate_homologacao_calc";"84";"117"
"alterado";"dados_e_derivados";"dados_origem";"968721";"1-2014039";"dte_aio_tdb";"";"2026-06-15"
"alterado";"dados_e_derivados";"dados_origem";"968721";"1-2014039";"dte_inicio_obra_mcid_saci";"";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"968721";"1-2014039";"ultima_data_relevante_calc";"2026-04-08";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"968721";"1-2014039";"fase_atual_calc";"VRPL";"OBRA INICIADA"
"alterado";"dados_e_derivados";"derivado_regra";"968721";"1-2014039";"dias_vrpl_ate_aio_calc";"";"68"
"alterado";"dados_e_derivados";"derivado_regra";"968721";"1-2014039";"dias_aio_ate_inicio_obra_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"968721";"1-2014039";"prazo_inicio_obra_calc";"";"2026-06-29"
"alterado";"dados_e_derivados";"derivado_tempo";"968721";"1-2014039";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"968724";"1-2016443";"dte_vrpl_tdb";"";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"968724";"1-2016443";"ultima_data_relevante_calc";"2026-05-04";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"968724";"1-2016443";"fase_atual_calc";"HOMOLOGACAO";"VRPL"
"alterado";"dados_e_derivados";"derivado_regra";"968724";"1-2016443";"dias_homologacao_ate_vrpl_calc";"";"44"
"alterado";"dados_e_derivados";"dados_origem";"968740";"1-2016423";"dte_aio_tdb";"2026-06-12";""
"alterado";"dados_e_derivados";"derivado_regra";"968740";"1-2016423";"dias_vrpl_ate_aio_calc";"14";""
"alterado";"dados_e_derivados";"derivado_regra";"968740";"1-2016423";"dias_aio_ate_inicio_obra_calc";"0";""
"alterado";"dados_e_derivados";"derivado_tempo";"968740";"1-2016423";"prazo_inicio_obra_calc";"2026-06-26";""
"alterado";"dados_e_derivados";"derivado_tempo";"968740";"1-2016423";"status_inicio_obra_calc";"Iniciada no prazo";""
"alterado";"dados_e_derivados";"dados_origem";"969045";"1-2011690";"dte_aio_tdb";"2026-05-28";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"969045";"1-2011690";"ultima_data_relevante_calc";"2026-05-28";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"969045";"1-2011690";"dias_vrpl_ate_aio_calc";"7";"27"
"alterado";"dados_e_derivados";"derivado_regra";"969045";"1-2011690";"dias_aio_ate_inicio_obra_calc";"0";"-20"
"alterado";"dados_e_derivados";"derivado_tempo";"969045";"1-2011690";"prazo_inicio_obra_calc";"2026-06-11";"2026-07-01"
"alterado";"dados_e_derivados";"dados_origem";"969053";"1-2011194";"dte_vrpl_tdb";"2026-02-13";""
"alterado";"dados_e_derivados";"dados_origem";"969053";"1-2011194";"dte_aio_tdb";"2026-05-21";""
"alterado";"dados_e_derivados";"derivado_regra";"969053";"1-2011194";"dias_homologacao_ate_vrpl_calc";"73";""
"alterado";"dados_e_derivados";"derivado_regra";"969053";"1-2011194";"dias_vrpl_ate_aio_calc";"97";""
"alterado";"dados_e_derivados";"derivado_regra";"969053";"1-2011194";"dias_aio_ate_inicio_obra_calc";"0";""
"alterado";"dados_e_derivados";"derivado_tempo";"969053";"1-2011194";"prazo_inicio_obra_calc";"2026-06-04";""
"alterado";"dados_e_derivados";"derivado_tempo";"969053";"1-2011194";"status_inicio_obra_calc";"Iniciada no prazo";""
"alterado";"dados_e_derivados";"dados_origem";"969139";"1-2012568";"dte_aio_tdb";"";"2026-06-15"
"alterado";"dados_e_derivados";"dados_origem";"969139";"1-2012568";"dte_inicio_obra_mcid_saci";"";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"969139";"1-2012568";"ultima_data_relevante_calc";"2026-06-01";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"969139";"1-2012568";"fase_atual_calc";"VRPL";"OBRA INICIADA"
"alterado";"dados_e_derivados";"derivado_regra";"969139";"1-2012568";"dias_vrpl_ate_aio_calc";"";"14"
"alterado";"dados_e_derivados";"derivado_regra";"969139";"1-2012568";"dias_aio_ate_inicio_obra_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"969139";"1-2012568";"prazo_inicio_obra_calc";"";"2026-06-29"
"alterado";"dados_e_derivados";"derivado_tempo";"969139";"1-2012568";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"969296";"1-2010527";"dte_aio_tdb";"";"2026-06-15"
"alterado";"dados_e_derivados";"dados_origem";"969296";"1-2010527";"dte_inicio_obra_mcid_saci";"";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"969296";"1-2010527";"ultima_data_relevante_calc";"2026-06-11";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"969296";"1-2010527";"fase_atual_calc";"VRPL";"OBRA INICIADA"
"alterado";"dados_e_derivados";"derivado_regra";"969296";"1-2010527";"dias_vrpl_ate_aio_calc";"";"4"
"alterado";"dados_e_derivados";"derivado_regra";"969296";"1-2010527";"dias_aio_ate_inicio_obra_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"969296";"1-2010527";"prazo_inicio_obra_calc";"";"2026-06-29"
"alterado";"dados_e_derivados";"derivado_tempo";"969296";"1-2010527";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"969308";"1-2014620";"dte_homologacao_licitacao_tgov";"2026-05-14";"2026-04-16"
"alterado";"dados_e_derivados";"derivado_regra";"969308";"1-2014620";"ultima_data_relevante_calc";"2026-05-14";"2026-04-16"
"alterado";"dados_e_derivados";"derivado_regra";"969308";"1-2014620";"dias_publicacao_ate_homologacao_calc";"55";"27"
"alterado";"dados_e_derivados";"dados_origem";"969600";"1-2014727";"dte_aio_tdb";"2026-05-18";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"969600";"1-2014727";"ultima_data_relevante_calc";"2026-06-02";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"969600";"1-2014727";"dias_vrpl_ate_aio_calc";"-15";"15"
"alterado";"dados_e_derivados";"derivado_regra";"969600";"1-2014727";"dias_aio_ate_inicio_obra_calc";"0";"-30"
"alterado";"dados_e_derivados";"derivado_tempo";"969600";"1-2014727";"prazo_inicio_obra_calc";"2026-06-01";"2026-07-01"
"alterado";"dados_e_derivados";"dados_origem";"972549";"1-2015928";"dte_publicacao_licitacao_tgov";"";"2025-10-24"
"alterado";"dados_e_derivados";"dados_origem";"972549";"1-2015928";"dte_homologacao_licitacao_tgov";"";"2026-06-03"
"alterado";"dados_e_derivados";"derivado_regra";"972549";"1-2015928";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"972549";"1-2015928";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"972549";"1-2015928";"ultima_data_relevante_calc";"2025-10-10";"2026-06-03"
"alterado";"dados_e_derivados";"derivado_regra";"972549";"1-2015928";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"972549";"1-2015928";"dias_ate_publicacao_calc";"";"14"
"alterado";"dados_e_derivados";"derivado_regra";"972549";"1-2015928";"dias_publicacao_ate_homologacao_calc";"";"222"
"alterado";"dados";"dados_origem";"973931";"1-2032976";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"973932";"1-2032974";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"973938";"1-2033398";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"973945";"1-2031032";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"973958";"1-2033594";"dte_retirada_suspensiva_tgov";"";"2026-06-18"
"alterado";"dados_e_derivados";"derivado_regra";"973958";"1-2033594";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_regra";"973958";"1-2033594";"fase_atual_calc";"SUSPENSIVA";"SUSPENSIVA RETIRADA"
"alterado";"dados_e_derivados";"derivado_tempo";"973958";"1-2033594";"urgencia_suspensiva_calc";"31–90 dias";""
"alterado";"dados";"dados_origem";"973973";"1-2032356";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"974912";"1-2015684";"dte_aio_tdb";"";"2026-06-16"
"alterado";"dados_e_derivados";"dados_origem";"974912";"1-2015684";"dte_inicio_obra_mcid_saci";"";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"974912";"1-2015684";"ultima_data_relevante_calc";"2026-05-28";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"974912";"1-2015684";"fase_atual_calc";"VRPL";"OBRA INICIADA"
"alterado";"dados_e_derivados";"derivado_regra";"974912";"1-2015684";"dias_vrpl_ate_aio_calc";"";"19"
"alterado";"dados_e_derivados";"derivado_regra";"974912";"1-2015684";"dias_aio_ate_inicio_obra_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"974912";"1-2015684";"prazo_inicio_obra_calc";"";"2026-06-30"
"alterado";"dados_e_derivados";"derivado_tempo";"974912";"1-2015684";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados";"dados_origem";"981291";"1-2106287";"vlr_repasse_saci";"1549840.55";"1849840.55"
"alterado";"dados";"dados_origem";"983589";"1-2135805";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"983604";"1-2135711";"tipo_doc_suspensiva";"Documentos apresentados";""
